description,image_url
Benih Kacang Panjang Hijau CAMELIA IPBIsi Kemasan 50 BijiCocok ditanam untuk dataran rendah - menengahDapat dipanen pada umur 48-55 HSTPanjang polongnya dapat mencapai 60 cmPotensi hasil panennya dapat mencapai 25-30 ton/haKebutuhan benih 8kg/ ha,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/28/10cc4b69-3be6-4fa4-afec-2690a20b35af.jpg?ect=4g
Benih Cabai Unik Yellow Peter PepperIsi Kemasan 25 Biji,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/16/c613aa4b-9b3e-4570-99a7-4bd20087af14.png?ect=4g
"-------------------------------------------------------Benih Cabai Unik RED CHUPETINHO, Isi kemasan 1 pack = 25 benih,KEMASNA PABRIK-------------------------------------------------------",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/6/3f2a9feb-ec02-4f97-a8bc-917c5f1fd5e7.png?ect=4g
"-----------------------------------------------------------------------Benih Cabai Rawit Hibrida KARA F1, isi kemasan 1 pack = 1 gramkemasan asli Bintang Asia.SK Menteri Pertanian No. 109/Kpts/SR.120/D.2.7/9/2015----------------------------------------------------------------------Cabai rawit Capsicum annuum, buah putih kekuningan kemudian merah mengkilap. Ukuran buah 4 x 0.8 cm. Umur panen 65 - 70 hst. Potensi hasil 0.8 kg/tanaman. Cocok di dataran rendah - tinggi.",https://images.tokopedia.net/img/cache/500-square/product-1/2019/3/26/9324521/9324521_4d153734-c3fd-4063-a2db-3a270f9577bc_874_1158.jpeg?ect=4g
"----------------------------------------------------------------------CAP PAK TANI (RUSIA)NPK MUTIARA BIRU 16-16-16, isi 250 g. repackingIsi kemasan = 250 g. KEMASAN ALUMUNIUM FOIL SEPERTI GAMBAR KE 2Berbentuk butiran biru.Kandungan: 16% N, 16% P, 16% K, 0.5% Mg, dan 6% Ca----------------------------------------------------------------------Pupuk NPK Mutiara 16-16-16 mengandung 16% N (Nitrogen), 16% P2O5 (fosfat), 16% K2O (Kalium), 0.5% MgO (Magnesium), dan 6% CaO (Kalsium). Karena kandungan tersebut pupuk ini juga dikenal dengan istilah pupuk NPK 16-16-16. Keunggulan pupuk ini diantaranya adalah:1.	Mengandung unsur hara NPK sekaligus hara mikro CaO dan MgO yang sangat dibutuhkan tanaman.2.	Dibuat menggunakan proses Odda sehingga bersifat mobile dan cepat bereaksi pada tanaman.3.	Menjaga keseimbangan unsur hara makro dan mikro pada tanah.4.	Pengapliaksiannya cukup mudah, bisa dikocor maupun ditabur, sehingga biaya pemupukan relatif lebih kecil.5.	Bersifat higroskopis (mudah larut) sehingga mudah diserap akar tanaman.6.	Bisa diaplikasikan untuk semua jenis tanaman, baik tanaman pangan, holtikultura maupun tanaman perkebunan.Manfaat Pupuk NPK Mutiara 16-16-16 bagi tanaman:1.	Unsur N, P dan K yang tinggi dan seimbang sangat berperan penting bagi pertumbuhan dan perkembangan tanaman secara keseluruhan baik vegetatif maupun generatif.2.	Memacu perkembangan dan pertumbuhan akar, batang, tunas dan daun.3.	Memacu pembungaan dan pembuahan.4.	Meningkatkan kandungan protein, pembentukan karbohidrat dan pati.5.	Membuat batang tanaman lebih kuat dan kokoh.6.	Berperan dalam pembentukan zat hijau daun (klorofil) sehingga daun lebih hijau dan segar.7.	Memacu pertumbuhan anakan pada tanaman padi.8.	Unsur K yang tinggi berperan dalam meningkatkan kualitas hasil panen dan meningkatkan daya tahan tanaman terhadap serangan penyakit.Cara aplikasi:1.	Pupuk NPK Mutiara 16-16-16 dapat digunakan untuk",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/7/a1eeafea-dbfd-42a9-ad69-1fa44d33daeb.png?ect=4g
Benih Kangkung BangkokIsi Kemasan 1500 ButirKemasan Asli Cap Panah Merah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/8/23/72c7d750-e613-46d5-b5f8-efd2adf356c2.png?ect=4g
"Benih Cabai Rawit Hibrida RAWITA F1Isi Kemasan 50 BijiKemasan pabrikBuah Seragan, Sangat Pedas, Toleran Layu Bakteri, dapat ditanam di Dataran Rendah sampai TinggiBENTUK TANAMAN & BUAH- Tanaman tegak dan Tinggi- Warna buah Kuning keputihan (buah muda) dan merah oranye mengkilat (buah panen)- Bentuk buah mengerucut tajamBOBOT BUAH- 2,5 gram/ buah- 6-10 ton/hektarPANENdi Dataran Rendah 105-110 HST (Hari Setelah Tanam)di Dataran Tinggi 125-130 HST (Hari Setelah Tanam)*Ketahanan penyakit, umur panen, bobot dan potensi hasil tergantung padalingkungan dan perlakuan budidayanya",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/5/11/301f4647-0275-40ed-9709-966cf0468b36.jpg?ect=4g
Benih Mentimun BENLEBATIsi Kemasan : 20 GramKemasan Asli Pabrik Bintang Asia,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/3/1/7d1365bc-daf5-4b4b-9860-19df6c5c324f.jpg?ect=4g
"Benih Seledri AMIGOSK Kementan: 259/Kpts/TP.240/1/2000Jumlah benih dalam kemasan:4000 benihKemasan asli Panah Merah.Umur panen 90-100 hari setelah panen, tingi tanaman 30-35 cm, ukuran daun 2-3 cm (25-30 cm dengan tangkai), jumlah anakan 17-20 anakan per rumpun. Toleran terhadap serangan penyakit Alternaria, digunakan sebagai seledri potong. Potensi hasil 10 ton/ha.",https://images.tokopedia.net/img/cache/500-square/product-1/2020/6/9/9324521/9324521_1e7cb6e1-7732-4afb-9a27-6a5d5814e2a6_2048_2048?ect=4g
Benih Seledri AMIGOIsi Kemasan 10.000 ButirKemasan Asli Cap Panah Merah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/8/23/4eba80f2-0d8d-46a9-9d6b-63dd087388d7.png?ect=4g
"Benih terong panjang ungu TALANGisi kemasan 300 benihKEMASAN PABRIKTanda Daftar Var no.132/Kpts/SR.120/D.2.7/9/2015------------------------------------------------------------- Cocok untuk dataran rendah sampai menengahBentuk buah silindrisWarna buah ungu gelap mengkilapVigor tanaman kuatDaging buah berwarna putih Rasa manis Setiap cabang keluar buah Tahan terhadap penyakit layu bakteri dan busuk batang Rerata bobot per buah 200 g Potensi hasil 5-6 kg/pohon Panjang buah 25-27 cm,  Diameter 5-6 cmUmur panen 50 HST",https://images.tokopedia.net/img/cache/500-square/product-1/2019/4/13/9324521/9324521_b0f18715-7494-40e3-8225-1a6f527278ef_855_1280.jpeg?ect=4g
"Benih Tomat Hibrida SERVO F1Isi 60 BijiKemasan Pbrik Panah MerahTomat SERVO F1 cocok ditanam di dataran rendah - menengah. Produksi tinggi, buahnya keras dan bulat, jumlah buah pertanaman sekitar 31-53 buah. Tanamannya sangat vigor, tahan Geminivirus dan layu bakteri, serta sangat toleran iklim panas dan beradaptasi dengan baik di dataran rendah dengan ketinggian 145 – 300 m dpl. Bentuk buah bulat, berpundak hijau dengan bobot 80 g/buah, keras dan toleran busuk ujung buah (BER), umur mulai panen 62 - 65 HST dengan potensi hasil 2 - 3,5 kg/tanaman, 45 - 73 ton/haTips menanam:Aplikasi fungisida & bakterisida sejak awal untuk mencegah serangan penyakit pada daun. Aplikasi Kalsium (Ca) untuk mencegah blossom end rot (BER) dan meningkatkan kualitas buah.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/6/1d2d9b1e-a19e-4f1d-9148-0ef9bcf2ab35.jpg?ect=4g
"---------------------------------------------------------------------Benih Melon Hibrida Berjaring MELANI F1, isi kemasan 1 pack  0,5 gram (kurang lebih 19 biji)kemasan asli Bintang Asia.SK Menteri Pertanian No. 107/Kpts/SR.120/D.2.7/10/2013----------------------------------------------------------------------Buah bulat, net tebal dan rapat. Bobot buah 1.5-2.5 kg. Daging buah tebal, warna putih kehi-jauan. Rasa manis dengan kandungan gula 12,0 brix. Umur Panen 70-75 HST. Tahan terhadap penyakit keriting Gemini Virus. Cocok di dataran rendah hingga menengah.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/4/78dfd117-cfae-4ff8-a58c-d029aeace13c.png?ect=4g
benih kacang panjang hijau ARAFIisi kemasan 150 butirKEMASAN PABRIKTanda Daftar Var no.876/Kpts/SR.120/2/2013nama varietas KJHL 847-----------------------------------------------------Berbiji hitam pitak putihCocok untuk dataran rendah sampai menengahBuah berwarna hijauVigor tanaman kuatSedikit daunPembuahan merata dari bawah hingga atasTangkai buah keluar dari permukaandaun sehingga buah nampak atraktifPanjang buah 75 - 80 cmUmur panen 45 HSTPotensi hasil 20-25 ton/ha,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/6/60f17ba5-3dc6-43f9-871d-b99b5fee0862.png?ect=4g
benih jagung pulut hibrida RASANYA F1isi kemasan 30 bijikemasan asli cap panah merahexp agustus 2023-------------------------------------------------------------,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/9/11/4aea7cee-0304-495f-acc5-3164d8cac48f.jpg?ect=4g
Benih Bayam Hijau MaestroIsi kemasan 26.000 ButirKemasan Asli Cap Panah Merah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/8/23/69bf66b3-a4a0-4b83-8db6-76fa451ad323.png?ect=4g
"--------------------------Benih Cabai Hias Syakira IPB, isi kemasan 1 pack = 25 benihKEMASAN PABRIK---------------------------Bagus untu ditanam di pot sebagai hiasan meja maupun di lahan pekarangan. Buah terdiri dari tiga warna. Selain indah dipandang juga dapat dikonsumsi.Tanaman: tinggi tanaman 22.875 5.13 cm, lebar kanopi 15.275 5.85 cm, tinggi tanaman pendek sampai sedang, habitus tanaman intermediate. Batang: tidak ada pemendekan ruas, panjang buku 4 cm, warna batang dewasa hijau, warna buku ungu, warna antosianin pada buku tergolong sedang, tinggi dikotomus 11.8 cm, diameter batang 0.456 0.07 mm. Daun: bentuk daun lanceolate, warna daun bagian atas hijau, warna daun bagian bawah hijau, tepi daun rata, bentuk ujung daun meruncing, permukaan daun bagian atas halus (tidak berbulu), permukaan daun bagian bawah halus (tidak berbulu), panjang daun 5-6 cm, lebar daun 2.3 cm, ukuran daun panjang, diameter daun sedang. Bunga: posisi bunga tegak, jumlah bunga 1 bunga/axil, warna kepala putik kuning, warna tangkai putik putih, warna anter hijau, warna mahkota bunga putih, warna semburat mahkota tidak ada, diameter bunga 1.5-1.8 cm, panjang tangkai bunga 1.5-2.5 cm, umur mulai berbunga 16 HST. Buah: bentuk buah segitiga menyempit (narrowly triangular), warna buah muda kuning, warna buah intermediate kuning semburat ungu kemudian berubah menjadi orange (CC9933), warna buah matang merah (CC6633), bentuk pangkal buah tumpul (obtuse), permukaan buah licin dan sedikit berlekuk, lekukan di pangkal buah dangkal, warna tangkai buah hijau (99FF33), bentuk ujung buah runcing (acute), umur mulai panen 65-70 HST, diameter buah 6.502 0.740 mm, panjang buah 4.372 0.249 cm, panjang tangkai buah 2.541 0.130 cm, bobot buah 1.284 0.131 g, ketebalan kulit buah 1.157 0.036 mm. Biji: warna biji kuning (FFCC66), bentuk biji pipih, berat 1000 biji 4.07 0.01 g.",https://images.tokopedia.net/img/cache/500-square/product-1/2020/7/22/9324521/9324521_7950c84e-47d5-4248-88bc-5e14d5e1de9d_1229_1229?ect=4g
"-------------------------------------------------------------
Benih Tomat Hibrida Marta F1, 
isi kemasan 1 pack = 60 benih,
kemasan asli Panah Merah.
SK Menteri Pertanian No. 256/Kpts/Tp.240/4/2002
-------------------------------------------------------------
Tinggi tanaman sekitar 175-200 cm. Umur panen pertama sekitar 80 HST. Jumlah buah per tandan sekitar 8 buah. Panjang buah 6-7 cm, diameter buah 6 cm. Bobot per buah 100-130 g. Produktivitas 60-80 ton/ha.",https://images.tokopedia.net/img/cache/500-square/product-1/2017/3/15/9324521/9324521_b3eda5d4-036f-43fd-be52-9e93518f6f83_2048_0.jpg?ect=4g
Benih Bunga Marigold Hibrida Maharani F1Isi Kemasan: 10 benihKemasan asli Panah MerahTanaman jenis ini sangat cocok di dataran rendah sampai dataran tinggi dan tanaman kompak. Dapat ditanam pada taman atau lansekap. Tinggi tanaman 25-30 cm. Mulai berbunga 55-56 hari setelah tanam. ,https://images.tokopedia.net/img/cache/500-square/product-1/2017/1/22/9324521/9324521_c5231996-0ec3-4470-b9ba-3380dd698535_2048_0.jpg?ect=4g
"benih terong bulat hijau KENARI isi kemasan 2 gram kurang lebih 300bijikemasan asli bintang asiaKENARI merupakan salah satu jenis terong lalap yang mempunyai karakteristik antara lain: berkulit hijau mengkilap dengan lurik putih pada bagian bawah, berbentuk bulat, mempunyai rasa agak manis, cocok ditanam di dataran rendah - tinggi, bobot buah berkisar 50 - 60 gram, potensi hasilnya mencapai 45 - 65 ton/ha serta dapat di panen umur 50 - 60 Hst.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/5/17/601eae1f-a0e0-4aed-aa63-92fce83b6079.png?ect=4g
"------------------------------------------------Benih Cabai Hias Namira IPB.SK Kapus PVTPP No. 432/PVHP/2016.Isi kemasan 1 pack = 25 benih,KEMASAN PABRIK-----------------------------------------------Bagus untuk ditanam di pot sebagai hiasan meja maupun di lahan pekarangan. Ruas memendek sehingga menggerombol dan indah. Selain indah dipandang juga dapat dikonsumsi.Tanaman: tinggi tanaman 22.3  4.84 cm, lebar tajuk 26.6  6.83 cm, tinggi tanaman pendek-sedang, habitus tanaman intermediate. Batang: ada pemendekan buku/ruas, tipe pemendekan buku pada buku ke-1 sampai dengan ke-3 (tipe ke-2), panjang buku 2.3 cm,  warna buku ungu, warna antosianin pada buku tergolong sedang, warna batang dewasa hijau, tinggi dikotomus 11.5  2 cm, diameter batang 5-7 mm.  Daun: bentuk daun lanceolate, warna daun bagian atas hijau, warna daun bagian bawah hijau,  tepi daun rata, bentuk ujung daun meruncing,  permukaan daun bagian atas halus (tidak berbulu), permukaan daun bagian bawah halus (tidak berbulu), panjang daun 4-6.1 cm, lebar daun 1.7-4.2 cm, ukuran daun sedang, diameter daun sedang. Bunga: posisi bunga tegak, jumlah bunga lebih dari 1 bunga/axil, warna anter hijau, warna kepala putik kuning, warna tangkai putik putih, warna mahkota bunga putih, warna semburat mahkota tidak ada, diameter bunga 1.5-1.7 cm, panjang tangkai bunga 1-1.7 cm, umur mulai berbunga 15 HST. Buah: bentuk buah segitiga menyempit (narrowly triangular), warna buah muda kuning (CCFF99), warna buah intermediate orange (CC9933), warna buah matang merah (CC6633), bentuk pangkal buah tumpul (obtuse), permukaan buah licin dan sedikit berlekuk, lekukan di pangkal buah dangkal, warna tangkai buah hijau (99FF33), bentuk ujung buah runcing (acute), umur mulai panen 65-70 HST, diameter buah 5.162  1.969 mm, panjang buah 4.331  0.280 cm, bobot buah 1.442  0.093 g, panjang tangkai buah 2.583  0.065 cm, ketebalan kulit buah 0.87",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/c89facba-6890-49c4-a0fe-a2673af20283.png?ect=4g
"[12 pcs] Polybag ukuran 40 cm x 40 cmIsi kemasan = 12 lembar.Berlubang dan dapat berdiri.Dalam keadaan terisi media, diameternya lebih kurang 25,5 cm dan tinggi 30 cm.Haloo sobat benih dramaga !! Kali ini kita ingin membahas tentang cara mengukur polybag,Banyak orang yang belum tahu dan akhirnya salah paham tentang ukuran polibag. Ada yang bilang ""katanya polibag 40 x 40 tapi kok panjangnya 40 lebarnya cuma 20"". Nah sekarang mari kita bahas, 40 x 40 itu hitungannya seperti ini, panjang 40 dan jika bagian atas polibag dibuka dan ditarik sehingga menjadi 2 lapis plastik maka panjangnya adalah 40. atau jika masih kurang paham coba potong bagian bawah polibag lalu bentangkan, nah ukurannya akan menjadi 40 x 40 Cocok untuk tanaman tanaman sayuran buah, seperti cabai, tomat, terong, oyong, paria, mentimun, semangka, melon dll",https://images.tokopedia.net/img/cache/500-square/product-1/2017/7/25/9324521/9324521_c47d18e0-507d-4625-a1cb-638e12e7cde7_2048_0.jpg?ect=4g
Benih sawi/caisim SAINAisi kemasan 10gramTanda Daftar Var no.061/Kpts/SR.120/D.2.7/7/2013----------------------------------------------------------------cocok  untuk dataran rendah hingga tinggiproduksi tinggidaun berwarna hijau mengkilatrasa manis dan tidak berserattoleran HPTbobot 200gr/tanamanpanen umur 25-30 HSTpotensi hasil 20-25 ton/hakebutuhan benih 4-5kg/ha,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/6/99298172-752f-4050-9df6-7b7f53654de4.png?ect=4g
"Benih Oyong/Gambas Hibrida RUTUNA F1isi kemasan 15 butirkemasan pabrikTanda Daftar Var no.121/Kpts/SR.120/D.2.7/9/2015nama varietas OY 078------------------------------------------------------------------- Tipe pertumbuhan merambat Cocok untuk dataran rendah hinggamenengah Tanaman vigor dan sangat produktif Warna buah hijau tua Rasa buah manis Tahan transportasi Panjang buah 40-45 cm Diameter 4 – 5mm Bobot per buah 200 – 250 gram Potensi hasil 35 – 40 ton/Ha Kebutuhan benih 1,6 – 2 kg",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/6/77061261-69fe-4443-a60c-d6b9b75610d5.png?ect=4g
"BENIH BAYAM HIJAU MAESTROKEMASAN ASLI PANAH MERAHJumlah benih dalam kemasan :10.000 benihSK Kementan : 094/Kpts/SR.120/D.2.7/9/2013Varietas ini beradaptasi dengan baik di dataran rendah dengan ketinggian 50-100 m dpl, tinggi tanaman 21.8-23.8 cm, umur panen 23  25 hari setelah tanam, ukuran daun panjang daun 7.2-9.9 cm, lebar 5.5-7.1 cm, warna daun merah, rasa bayam hambar, warna biji hitam, Daya simpan bayam pada suhu 25-27 0C 2-3 hari setelah panen. Ciri khusus warna daun dan batang merah tua, permukaan daun agak berkerut. Keunggulan varietas umur genjah (23-25 hari setelah tanam), produksi tinggi (36-42 ton/ha).",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/c2eee52e-7c6a-4ba9-96f7-751c6d05876f.png?ect=4g
"Benih Kacang Panjang Kinaya IPB.Isi kemasan 1 pack = 100 benih,KEMASAN PABRIKKacang panjang ini dapat tumbuh dengan baik di dataran rendah hingga tinggi. Panjang polong rata-rata 80 cm, lebat dan produktivitas tinggi. Warna polong hijau keputihan.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/160d716d-d9e5-4ac7-b0a6-68ccced00523.png?ect=4g
"benih semangka hibrida PALGUNA F1isi kemasan : 30 bijikemasan asli cap panah merahSemangka hibrida cocok di dataran rendah - menegah tipe lonjong kecil, tanaman vigor, toleran iklim panas dan tahan batang berlendir. Pembuahan mudah, warna kulit buah hijau merata, bobot 3 - 5 kg/buah, tahan pecah, daging buah merah tua, manis dan renyah. Umur panen 55 - 60 HST dengan potensi hasil 20 - 25 ton/ha",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/25/0ace16d0-25d0-4d64-8f44-d63436204e38.png?ect=4g
"-----------------------------------------Benih Cabai Unik FISH PEPPER, Isi kemasan 1 pack = 25 benih,KEMASAN PABRIK-----------------------------------------Cabai FISH PEPPER mempunyai bentuk buah dan warna daun yang unik. Daunnya berwarna variegata yaitu hijau daun putih. Buahnya juga berwarna variegata saat masih muda. Bentuk buahnya menyerupai ekor ikan sehingga diberi nama cabai ikan (Fish Pepper). Sebaiknya ditanam dalam pot, tidak di lahan.Fish Pepper adalah mutasi dari kelompok Serrano atau Cayene (sejarah belum pasti), membawa gen resesif yang menyebabkan albinisme (albino). Ia dipercaya sampai di Amerika Utara melalui Karibia, cabai ini sangat populer di kalangan komunitas Afrika-Amerika di Philadelphia, Baltimore, dan wilayah Chesapeake Bay.",https://images.tokopedia.net/img/cache/500-square/product-1/2017/6/4/9324521/9324521_2b2efd82-9a71-4169-80a2-79e4c3b2595a_525_770.png?ect=4g
"Benih Pakcoy Hibrida NAULI F1Isi Kemasan 1000 ButirKemasan Asli Cap Panah MerahSK Kementan 390/Kpts/SR.120/1/2009Varietas ini beradaptasi dengan baik di dataran tinggi dengan ketinggian 900-1200 m dpl. Umur panen 25-27 hari setelah tanam, berat per tanaman 400-500 g, panjang tangkai daun 8-9 cm, lebar tangkai daun 5-7 cm, rasa tidak pahit, daya simpan pada suhu kamar 2-3 hari setelah panen, wana biji hitam ke coklatan.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/e415d48f-98e4-4319-9e89-66bad0c1da61.png?ect=4g
Benih Cabai Besar  ARISA IPB Isi Kemasan 200 bijiNo pendaftaran Arisa IPB: 871/PVHP/2020Panjang buah 13.09-13.25 cm. Bobot per buah berkisar 7.07-8.11 g. Umur panen genjah 70-75 Hari setelah tanam (HST). Potensi produksi tinggi dengan rata-rata bobot buah per tanaman > 500 g. Cocok ditanam pada dataran rendah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/11/22/25e5905d-372c-4c99-ac3d-dab5e67fe3da.jpg?ect=4g
Benih Bunga Telangisi kemasan 50 benihkemasan alumunium foil,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/9/82f289ce-9f0c-4446-b5d0-9e1d181df331.jpg?ect=4g
"----------------------------------------------------------------------Benih Kailan NEMO, isi kemasan 1 pack = 2 gram (300 biji)kemasan asli Bintang Asia.SK Menteri Pertanian No. 045/Kpts/SR.120/D.2.7/5/2015----------------------------------------------------------------------Batang besar, daun bulat bergelombang, lambat berbunga, panen 35 - 40 hst. Potensi hasil 15 - 20 ton/ha, cocok di dataran menengah - tinggi.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/4/ffd1ccea-e29e-4a98-9c08-c5b6c74a0a66.png?ect=4g
"------------------------------------Benih Cabai Hias Ayesha IPB, Isi kemasan 1 pack = 25 benihKEMASAN PABRIK-----------------------------------Sangat adaptif di dataran rendah hingga tinggi. Bagus untuk di pot maupun di halaman. Memiliki 3 warna dalam satu tanaman. Selain indah juga dapat dikonsumsi.Tanaman: tinggi tanaman 27-38 cm, lebar tajuk 46-53 cm, tinggi tanaman sedang, habitus tanaman intermediate. Batang: tidak ada pemendekan ruas, panjang buku 2 cm, warna buku ungu, warna antosianin pada buku tergolong sedang, warna batang dewasa hijau, tinggi dikotomus 10.2 cm, diameter batang 6-7 mm. Daun: bentuk daun lanceolate, warna daun bagian atas hijau, warna daun bagian bawah hijau,  tepi daun rata, bentuk ujung daun meruncing, permukaan daun bagian atas halus (tidak berbulu), permukaan daun bagian bawah halus (tidak berbulu), panjang daun 5.2-5.6 cm, lebar daun 2.2-24 cm, ukuran daun pendek sampai sedang, diameter daun sempit. Bunga: posisi bunga tegak, jumlah bunga 1 bunga/axil, warna anter hijau, warna kepala putik kuning, warna tangkai putik putih, warna mahkota bunga putih, warna semburat mahkota tidak ada, diameter bunga 0.8-1 cm, panjang tangkai bunga 1 cm, umur mulai berbunga 15 HST. Buah: bentuk buah segitiga (triangular), warna buah muda  kuning (CCFF99), warna buah intermediate orange (CC9933), warna buah matang merah (FF6600), bentuk pangkal buah rompang (truncate), permukaan buah licin dan tidak berlekuk, lekukan di pangkal buah tidak ada, warna tangkai buah hijau (99FF33), bentuk ujung buah tumpul (obtuse), umur mulai panen 65-70 HST, diameter buah 11.040  0.453 mm, panjang buah 2.321  0.103 cm, panjang tangkai buah 1.795  0.101 cm, bobot buah 1.220  0.127 g, ketebalan kulit buah 1.118  0.088 mm. Biji: warna biji kuning (FFCC66), bentuk biji pipih, berat 1000 biji 3.72  0.006 g. Sifat-Sifat Khusus: bentuk buah kecil dan ujung tumpul, ada beberapa warna buah dalam satu tanaman, cocok digunakan sebagai tanaman hias.",https://images.tokopedia.net/img/cache/500-square/product-1/2019/9/20/9324521/9324521_51d53e2b-3156-4442-be67-fde6a7d3d889_1160_1160?ect=4g
"------------------------------------------------------------------benih cabai keriting CAMAN tipe kopaiisi kemasan 200 butirkemasan PABRIK----------------------------------------------------------------Tanda Daftar Var no.046/Kpts/SR.120/D.2.7/5/2016nama varietas CK 100Cocok untuk dataran rendah hingga tinggi Cocok untuk segala musim Panen pada umur 93 - 102 HST Daya simpan lama Jumlah buah per kg 130-137 buah Panjang buah 24-26 cm Diameter buah 7,5-8 mm Berat per buah 8 – 9 gr Berat buah per tanaman 1 – 1,3 kg Jumlah buah per tanaman 220 – 260 buahSTRONG POINTBuah panjang produktif & tahan cekaman",https://images.tokopedia.net/img/cache/500-square/product-1/2020/7/14/9324521/9324521_3053ac69-0d27-4e2a-a1be-ad15b814c627_1097_1097?ect=4g
"Benih Cabai Rawit hibrida DEWATA  F1Isi Kemasan 50 ButirKemasan Asli Cap Panah MerahSK Kementan 	345/Kpts/SR.120/9/2005Varietas ini beradaptasi dengan baik di dataran rendah sampai tinggi dengan ketinggian 10 1.300 m dpl, umur panen 65 hari setelah tanam, jumlah buah pertanaman 389 buah, Potensi hasil per tanaman 700 g, warna buah muda putih, warna buah tua oranye-merah, permukaan kulit buah mengkilat, ukuran buah panjang 4,6 cm; diameter 0,8 cm, bobot per buah 1,8 g, rasa buah pedas.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/10/12/6684b94c-259c-4e33-b26f-6fe79559e464.png?ect=4g
"-----------------------------------------------------------------------Benih Terong Pondoh Ungu BONDAN, isi kemasan 1 pack = 2 gram (500 biji)kemasan asli Bintang Asia.SK Menteri Pertanian No. 130/Kpts/SR.120/D.2.7/9/2015----------------------------------------------------------------------Terong pondoh ungu besar, buah berwarna ungu gelap. Rasa agak manis. Potensi hasil per tana-man 3-4 kg. Toleran penyakit layu. Cocok di dataran rendah-menengah.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/8/18/f8453303-0a3a-4fa1-9075-35a2d3cf2545.png?ect=4g
"benih kembang kol Hibrida LARISSA F1isi kemasan 50 butirkemasan asli cap panah merahRekomendasi dataran: RendahKetahanan Penyakit: Stem Rot (busuk batang), Downey Mildew (bulai/ kresek)Bobot per buah: 800 – 1200 gramPotensi hasil: 24 – 28 ton / haDaya tumbuh : 85%Kemurnian: 99,5%",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/25/4972f60f-8154-4b2a-a39f-14a730b30187.png?ect=4g
"Isi Kemasan 50 ButirKemasan Pabrik Cap Panah MerahDewata 43 F1 merupakan cabai rawit hibrida yang direkomendasikan untuk ditanam di dataran rendah sampai tinggi. Tipe pertumbuhan menyemak, potensi hasil antara 0,6-0,8 kg per tanaman. dalam satu kilogram cabai, terdapat 450-500 buah cabai dengan ukuran rerata panjang 4-5 cm dengan diameter 0,6-0,7 cm. Umur Panen bervariasi menurut dataran tempat tanam, rerata antara 70-75 hari setelah tanam. DEWATA 43 F1 dapat dipanen dalam tiga tingkat kematangan dengan ditandai tiga warna berbeda. warna muda (kuning) setengah matang (oranye) dan matang (merah cerah)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/10/12/31a4e515-14b6-4d3f-8769-2e1a35df5dcf.jpg?ect=4g
"Bakteri Baik EM4 1 Liter PeternakanFungsi* Menyehatkan perut ternak karena produk ini mengandung mikroorganisme baik* Menaikan mutu daging hewan ternak* Menurunkan tingkat kematian bibit ternak* Memperbaiki kesehatan dan kesuburan hewan ternak* Mencegah dan menekan bau tidak enak pada kandang ternak* Mengurangi stress pada ternakKandungan: Bakteri baik Lactobacilus Casei, Saccharomyces cerevisiae, Rhodopseudomonas palustris",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/3/1/b9d44061-6ff3-43c9-bc01-3614f4a07d9e.jpg?ect=4g
"--------------------------------------Benih Cabai Hias Violeta IPB, Isi kemasan 1 pack  25 benih,Kemasan Pabrik--------------------------------------Sangat adaptif di dataran rendah hingga tinggi. Bagus untuk di pot maupun di halaman. Memiliki 3 warna dalam satu tanaman. Perubahan warna: ungu, oranye dan merah. Selain indah juga dapat dikonsumsi.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/23d02006-518d-4a75-9096-f1e2ee5a4095.png?ect=4g
